seq_len,initial_capital,fee_rate,slippage_bps,threshold_long,threshold_short,cooldown_bars,min_hold_bars,max_position,use_short,min_direction_confidence,min_edge_over_cost,allowed_regimes_long,allowed_regimes_short,final_capital,total_return,max_drawdown,sharpe_ratio,n_trades,avg_trade_cost,long_trades,short_trades,flat_transitions,pct_time_in_market,pct_long,pct_short,mean_bar_return,std_bar_return,ranking_score
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.58,0.001,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.58,0.0008,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.58,0.001,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.58,0.0012,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.58,0.0008,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.58,0.001,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.58,0.0012,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.58,0.001,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10363.609132617155,0.03636091326171553,-0.016041783806489046,1.2133775026353268,26,0.0011,13,0,13,0.011310344827586206,0.011310344827586206,0.0,5.000520713913315e-06,0.0003857192781366826,0.48368792348983186
64,10000.0,0.0006,5.0,0.0025,-0.004,3,2,1.0,False,0.54,0.0008,"[0, 2]",[1],10550.227658654348,0.05502276586543475,-0.0330843322765108,1.105050567285832,66,0.0010999999999999994,33,0,33,0.014896551724137931,0.014896551724137931,0.0,7.594295761336746e-06,0.0006432168428577155,0.4514249166861986
64,10000.0,0.0006,5.0,0.0025,-0.004,3,2,1.0,False,0.54,0.001,"[0, 2]",[1],10550.227658654348,0.05502276586543475,-0.0330843322765108,1.105050567285832,66,0.0010999999999999994,33,0,33,0.014896551724137931,0.014896551724137931,0.0,7.594295761336746e-06,0.0006432168428577155,0.4514249166861986
64,10000.0,0.0006,5.0,0.0025,-0.004,3,2,1.0,False,0.54,0.0012,"[0, 2]",[1],10550.227658654348,0.05502276586543475,-0.0330843322765108,1.105050567285832,66,0.0010999999999999994,33,0,33,0.014896551724137931,0.014896551724137931,0.0,7.594295761336746e-06,0.0006432168428577155,0.4514249166861986
64,10000.0,0.0006,5.0,0.003,-0.004,6,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,2,1.0,False,0.56,0.001,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,4,1.0,False,0.56,0.001,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,4,1.0,False,0.56,0.0012,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,6,1.0,False,0.56,0.001,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.003,-0.004,6,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10561.627297154071,0.056162729715407034,-0.03913733914491135,1.103005404321273,44,0.001099999999999999,22,0,22,0.018758620689655173,0.018758620689655173,0.0,7.75292623556565e-06,0.0006578699733662342,0.44171621301703484
64,10000.0,0.0006,5.0,0.0025,-0.004,3,4,1.0,False,0.54,0.0008,"[0, 2]",[1],10589.882158477369,0.058988215847736836,-0.036207908494526014,1.069577127704983,66,0.0010999999999999994,33,0,33,0.019172413793103447,0.019172413793103447,0.0,8.15960591949174e-06,0.000714017950649186,0.43933739440665004
64,10000.0,0.0006,5.0,0.0025,-0.004,3,4,1.0,False,0.54,0.001,"[0, 2]",[1],10589.882158477369,0.058988215847736836,-0.036207908494526014,1.069577127704983,66,0.0010999999999999994,33,0,33,0.019172413793103447,0.019172413793103447,0.0,8.15960591949174e-06,0.000714017950649186,0.43933739440665004
64,10000.0,0.0006,5.0,0.0025,-0.004,3,4,1.0,False,0.54,0.0012,"[0, 2]",[1],10589.882158477369,0.058988215847736836,-0.036207908494526014,1.069577127704983,66,0.0010999999999999994,33,0,33,0.019172413793103447,0.019172413793103447,0.0,8.15960591949174e-06,0.000714017950649186,0.43933739440665004
64,10000.0,0.0006,5.0,0.0025,-0.004,3,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,3,6,1.0,False,0.58,0.001,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,3,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,2,1.0,False,0.58,0.0008,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,2,1.0,False,0.58,0.001,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,2,1.0,False,0.58,0.0012,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,4,1.0,False,0.58,0.0008,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,4,1.0,False,0.58,0.001,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,4,1.0,False,0.58,0.0012,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,6,1.0,False,0.58,0.001,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.0025,-0.004,6,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10518.102305719007,0.051810230571900595,-0.023264642629043732,1.0516450600466252,38,0.0010999999999999994,19,0,19,0.016413793103448277,0.016413793103448277,0.0,7.170412817876049e-06,0.0006381562495698703,0.43472393648092694
64,10000.0,0.0006,5.0,0.004,-0.004,3,2,1.0,False,0.58,0.0008,"[0, 2]",[1],10396.067014675562,0.03960670146755629,-0.0090267592384812,1.6081806623495334,28,0.0011,14,0,14,0.006482758620689655,0.006482758620689655,0.0,5.406960177116579e-06,0.0003146809034988772,0.4048569171004732
64,10000.0,0.0006,5.0,0.004,-0.004,3,2,1.0,False,0.58,0.001,"[0, 2]",[1],10396.067014675562,0.03960670146755629,-0.0090267592384812,1.6081806623495334,28,0.0011,14,0,14,0.006482758620689655,0.006482758620689655,0.0,5.406960177116579e-06,0.0003146809034988772,0.4048569171004732
64,10000.0,0.0006,5.0,0.004,-0.004,3,2,1.0,False,0.58,0.0012,"[0, 2]",[1],10396.067014675562,0.03960670146755629,-0.0090267592384812,1.6081806623495334,28,0.0011,14,0,14,0.006482758620689655,0.006482758620689655,0.0,5.406960177116579e-06,0.0003146809034988772,0.4048569171004732
64,10000.0,0.0006,5.0,0.0025,-0.004,3,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10384.392804527055,0.03843928045270539,-0.03913733914491135,0.7258163140150149,50,0.0010999999999999988,25,0,25,0.021241379310344827,0.021241379310344827,0.0,5.449060313722411e-06,0.0007026627685986103,0.3999513200758009
64,10000.0,0.0006,5.0,0.0025,-0.004,3,6,1.0,False,0.56,0.001,"[0, 2]",[1],10384.392804527055,0.03843928045270539,-0.03913733914491135,0.7258163140150149,50,0.0010999999999999988,25,0,25,0.021241379310344827,0.021241379310344827,0.0,5.449060313722411e-06,0.0007026627685986103,0.3999513200758009
64,10000.0,0.0006,5.0,0.0025,-0.004,3,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10384.392804527055,0.03843928045270539,-0.03913733914491135,0.7258163140150149,50,0.0010999999999999988,25,0,25,0.021241379310344827,0.021241379310344827,0.0,5.449060313722411e-06,0.0007026627685986103,0.3999513200758009
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.56,0.001,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.56,0.001,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.56,0.0012,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.56,0.001,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10442.372317779233,0.04423723177792316,-0.05641462070601786,0.6962060048442291,44,0.001099999999999999,22,0,22,0.027586206896551724,0.027586206896551724,0.0,6.332539691929631e-06,0.0008513187700026175,0.3679854563438483
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.54,0.0008,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.54,0.001,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.54,0.0012,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.54,0.0008,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.54,0.001,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.54,0.0012,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,6,1.0,False,0.54,0.0008,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,6,1.0,False,0.54,0.001,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,6,1.0,False,0.54,0.0012,"[0, 2]",[1],10498.240312034482,0.04982403120344814,-0.06938297345143303,0.6987784386509479,54,0.0010999999999999985,27,0,27,0.0336551724137931,0.0336551724137931,0.0,7.166021876369771e-06,0.0009598219703031523,0.36009536603295234
64,10000.0,0.0006,5.0,0.0035,-0.004,3,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,3,6,1.0,False,0.56,0.001,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,3,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,2,1.0,False,0.56,0.001,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,4,1.0,False,0.56,0.001,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,4,1.0,False,0.56,0.0012,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,6,1.0,False,0.56,0.001,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.0035,-0.004,6,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10484.685115794444,0.04846851157944432,-0.03913733914491135,0.9648216028104303,42,0.0010999999999999992,21,0,21,0.01793103448275862,0.01793103448275862,0.0,6.741892744952165e-06,0.0006540137413313905,0.3495416578537253
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.58,0.0008,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.58,0.001,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.58,0.0012,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.58,0.0008,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.58,0.001,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.58,0.0012,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.58,0.001,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.0035,-0.004,3,4,1.0,False,0.54,0.0008,"[0, 2]",[1],10467.688900246196,0.04676889002461948,-0.041871148536891306,0.9145640227255712,56,0.0010999999999999985,28,0,28,0.016275862068965516,0.016275862068965516,0.0,6.527078435085293e-06,0.0006679697136885892,0.31384638436286133
64,10000.0,0.0006,5.0,0.0035,-0.004,3,4,1.0,False,0.54,0.001,"[0, 2]",[1],10467.688900246196,0.04676889002461948,-0.041871148536891306,0.9145640227255712,56,0.0010999999999999985,28,0,28,0.016275862068965516,0.016275862068965516,0.0,6.527078435085293e-06,0.0006679697136885892,0.31384638436286133
