step,equity,strategy_return
5063,10550.03824984748,0.0
5064,10550.03824984748,0.0
5065,10550.03824984748,0.0
5066,10550.03824984748,0.0
5067,10550.03824984748,0.0
5068,10550.03824984748,0.0
5069,10550.03824984748,0.0
5070,10550.03824984748,0.0
5071,10550.03824984748,0.0
5072,10550.03824984748,0.0
5073,10550.03824984748,0.0
5074,10550.03824984748,0.0
5075,10550.03824984748,0.0
5076,10550.03824984748,0.0
5077,10550.03824984748,0.0
5078,10550.03824984748,0.0
5079,10550.03824984748,0.0
5080,10550.03824984748,0.0
5081,10550.03824984748,0.0
5082,10550.03824984748,0.0
5083,10550.03824984748,0.0
5084,10550.03824984748,0.0
5085,10550.03824984748,0.0
5086,10550.03824984748,0.0
5087,10550.03824984748,0.0
5088,10550.03824984748,0.0
5089,10550.03824984748,0.0
5090,10550.03824984748,0.0
5091,10550.03824984748,0.0
5092,10550.03824984748,0.0
5093,10550.03824984748,0.0
5094,10550.03824984748,0.0
5095,10550.03824984748,0.0
5096,10550.03824984748,0.0
5097,10550.03824984748,0.0
5098,10550.03824984748,0.0
5099,10550.03824984748,0.0
5100,10550.03824984748,0.0
5101,10550.03824984748,0.0
5102,10550.03824984748,0.0
5103,10550.03824984748,0.0
5104,10550.03824984748,0.0
5105,10550.03824984748,0.0
5106,10550.03824984748,0.0
5107,10550.03824984748,0.0
5108,10550.03824984748,0.0
5109,10550.03824984748,0.0
5110,10550.03824984748,0.0
5111,10550.03824984748,0.0
5112,10550.03824984748,0.0
5113,10550.03824984748,0.0
5114,10550.03824984748,0.0
5115,10550.03824984748,0.0
5116,10550.03824984748,0.0
5117,10550.03824984748,0.0
5118,10550.03824984748,0.0
5119,10550.03824984748,0.0
5120,10550.03824984748,0.0
5121,10550.03824984748,0.0
5122,10550.03824984748,0.0
5123,10550.03824984748,0.0
5124,10550.03824984748,0.0
5125,10550.03824984748,0.0
5126,10550.03824984748,0.0
5127,10550.03824984748,0.0
5128,10550.03824984748,0.0
5129,10550.03824984748,0.0
5130,10550.03824984748,0.0
5131,10550.03824984748,0.0
5132,10550.03824984748,0.0
5133,10550.03824984748,0.0
5134,10550.03824984748,0.0
5135,10550.03824984748,0.0
5136,10550.03824984748,0.0
5137,10550.03824984748,0.0
5138,10550.03824984748,0.0
5139,10550.03824984748,0.0
5140,10550.03824984748,0.0
5141,10550.03824984748,0.0
5142,10550.03824984748,0.0
5143,10550.03824984748,0.0
5144,10550.03824984748,0.0
5145,10550.03824984748,0.0
5146,10550.03824984748,0.0
5147,10550.03824984748,0.0
5148,10550.03824984748,0.0
5149,10550.03824984748,0.0
5150,10550.03824984748,0.0
5151,10550.03824984748,0.0
5152,10550.03824984748,0.0
5153,10550.03824984748,0.0
5154,10550.03824984748,0.0
5155,10550.03824984748,0.0
5156,10550.03824984748,0.0
5157,10550.03824984748,0.0
5158,10550.03824984748,0.0
5159,10550.03824984748,0.0
5160,10550.03824984748,0.0
5161,10550.03824984748,0.0
5162,10550.03824984748,0.0
5163,10550.03824984748,0.0
5164,10550.03824984748,0.0
5165,10550.03824984748,0.0
5166,10550.03824984748,0.0
5167,10550.03824984748,0.0
5168,10550.03824984748,0.0
5169,10550.03824984748,0.0
5170,10550.03824984748,0.0
5171,10550.03824984748,0.0
5172,10550.03824984748,0.0
5173,10550.03824984748,0.0
5174,10550.03824984748,0.0
5175,10550.03824984748,0.0
5176,10550.03824984748,0.0
5177,10550.03824984748,0.0
5178,10550.03824984748,0.0
5179,10550.03824984748,0.0
5180,10550.03824984748,0.0
5181,10550.03824984748,0.0
5182,10550.03824984748,0.0
5183,10550.03824984748,0.0
5184,10550.03824984748,0.0
5185,10550.03824984748,0.0
5186,10550.03824984748,0.0
5187,10550.03824984748,0.0
5188,10550.03824984748,0.0
5189,10550.03824984748,0.0
5190,10550.03824984748,0.0
5191,10550.03824984748,0.0
5192,10550.03824984748,0.0
5193,10550.03824984748,0.0
5194,10550.03824984748,0.0
5195,10550.03824984748,0.0
5196,10550.03824984748,0.0
5197,10550.03824984748,0.0
5198,10550.03824984748,0.0
5199,10550.03824984748,0.0
5200,10550.03824984748,0.0
5201,10550.03824984748,0.0
5202,10550.03824984748,0.0
5203,10550.03824984748,0.0
5204,10550.03824984748,0.0
5205,10550.03824984748,0.0
5206,10550.03824984748,0.0
5207,10550.03824984748,0.0
5208,10550.03824984748,0.0
5209,10550.03824984748,0.0
5210,10550.03824984748,0.0
5211,10550.03824984748,0.0
5212,10550.03824984748,0.0
5213,10550.03824984748,0.0
5214,10550.03824984748,0.0
5215,10550.03824984748,0.0
5216,10550.03824984748,0.0
5217,10550.03824984748,0.0
5218,10550.03824984748,0.0
5219,10550.03824984748,0.0
5220,10550.03824984748,0.0
5221,10550.03824984748,0.0
5222,10550.03824984748,0.0
5223,10550.03824984748,0.0
5224,10550.03824984748,0.0
5225,10550.03824984748,0.0
5226,10550.03824984748,0.0
5227,10550.03824984748,0.0
5228,10550.03824984748,0.0
5229,10550.03824984748,0.0
5230,10550.03824984748,0.0
5231,10550.03824984748,0.0
5232,10550.03824984748,0.0
5233,10550.03824984748,0.0
5234,10550.03824984748,0.0
5235,10550.03824984748,0.0
5236,10550.03824984748,0.0
5237,10550.03824984748,0.0
5238,10550.03824984748,0.0
5239,10550.03824984748,0.0
5240,10550.03824984748,0.0
5241,10550.03824984748,0.0
5242,10550.03824984748,0.0
5243,10550.03824984748,0.0
5244,10550.03824984748,0.0
5245,10550.03824984748,0.0
5246,10550.03824984748,0.0
5247,10550.03824984748,0.0
5248,10550.03824984748,0.0
5249,10550.03824984748,0.0
5250,10550.03824984748,0.0
5251,10550.03824984748,0.0
5252,10550.03824984748,0.0
5253,10550.03824984748,0.0
5254,10550.03824984748,0.0
5255,10550.03824984748,0.0
5256,10550.03824984748,0.0
5257,10550.03824984748,0.0
5258,10550.03824984748,0.0
5259,10550.03824984748,0.0
5260,10550.03824984748,0.0
5261,10550.03824984748,0.0
5262,10550.03824984748,0.0
5263,10550.03824984748,0.0
5264,10550.03824984748,0.0
5265,10550.03824984748,0.0
5266,10550.03824984748,0.0
5267,10550.03824984748,0.0
5268,10550.03824984748,0.0
5269,10550.03824984748,0.0
5270,10550.03824984748,0.0
5271,10550.03824984748,0.0
5272,10550.03824984748,0.0
5273,10550.03824984748,0.0
5274,10550.03824984748,0.0
5275,10550.03824984748,0.0
5276,10550.03824984748,0.0
5277,10550.03824984748,0.0
5278,10550.03824984748,0.0
5279,10550.03824984748,0.0
5280,10550.03824984748,0.0
5281,10550.03824984748,0.0
5282,10550.03824984748,0.0
5283,10550.03824984748,0.0
5284,10550.03824984748,0.0
5285,10550.03824984748,0.0
5286,10550.03824984748,0.0
5287,10550.03824984748,0.0
5288,10550.03824984748,0.0
5289,10550.03824984748,0.0
5290,10550.03824984748,0.0
5291,10550.03824984748,0.0
5292,10550.03824984748,0.0
5293,10550.03824984748,0.0
5294,10550.03824984748,0.0
5295,10550.03824984748,0.0
5296,10550.03824984748,0.0
5297,10550.03824984748,0.0
5298,10550.03824984748,0.0
5299,10550.03824984748,0.0
5300,10550.03824984748,0.0
5301,10550.03824984748,0.0
5302,10550.03824984748,0.0
5303,10550.03824984748,0.0
5304,10550.03824984748,0.0
5305,10550.03824984748,0.0
5306,10550.03824984748,0.0
5307,10550.03824984748,0.0
5308,10550.03824984748,0.0
5309,10550.03824984748,0.0
5310,10550.03824984748,0.0
5311,10550.03824984748,0.0
5312,10550.03824984748,0.0
5313,10550.03824984748,0.0
5314,10550.03824984748,0.0
5315,10550.03824984748,0.0
5316,10550.03824984748,0.0
5317,10550.03824984748,0.0
5318,10550.03824984748,0.0
5319,10550.03824984748,0.0
5320,10550.03824984748,0.0
5321,10550.03824984748,0.0
5322,10550.03824984748,0.0
5323,10550.03824984748,0.0
5324,10550.03824984748,0.0
5325,10550.03824984748,0.0
5326,10550.03824984748,0.0
5327,10550.03824984748,0.0
5328,10550.03824984748,0.0
5329,10550.03824984748,0.0
5330,10550.03824984748,0.0
5331,10550.03824984748,0.0
5332,10550.03824984748,0.0
5333,10550.03824984748,0.0
5334,10550.03824984748,0.0
5335,10550.03824984748,0.0
5336,10550.03824984748,0.0
5337,10550.03824984748,0.0
5338,10550.03824984748,0.0
5339,10550.03824984748,0.0
5340,10550.03824984748,0.0
5341,10550.03824984748,0.0
5342,10550.03824984748,0.0
5343,10550.03824984748,0.0
5344,10550.03824984748,0.0
5345,10550.03824984748,0.0
5346,10550.03824984748,0.0
5347,10550.03824984748,0.0
5348,10550.03824984748,0.0
5349,10550.03824984748,0.0
5350,10550.03824984748,0.0
5351,10550.03824984748,0.0
5352,10550.03824984748,0.0
5353,10550.03824984748,0.0
5354,10550.03824984748,0.0
5355,10550.03824984748,0.0
5356,10550.03824984748,0.0
5357,10550.03824984748,0.0
5358,10550.03824984748,0.0
5359,10550.03824984748,0.0
5360,10550.03824984748,0.0
5361,10550.03824984748,0.0
5362,10550.03824984748,0.0
5363,10550.03824984748,0.0
5364,10550.03824984748,0.0
5365,10550.03824984748,0.0
5366,10550.03824984748,0.0
5367,10550.03824984748,0.0
5368,10550.03824984748,0.0
5369,10550.03824984748,0.0
5370,10550.03824984748,0.0
5371,10550.03824984748,0.0
5372,10550.03824984748,0.0
5373,10550.03824984748,0.0
5374,10550.03824984748,0.0
5375,10550.03824984748,0.0
5376,10550.03824984748,0.0
5377,10550.03824984748,0.0
5378,10550.03824984748,0.0
5379,10550.03824984748,0.0
5380,10550.03824984748,0.0
5381,10550.03824984748,0.0
5382,10550.03824984748,0.0
5383,10550.03824984748,0.0
5384,10550.03824984748,0.0
5385,10550.03824984748,0.0
5386,10550.03824984748,0.0
5387,10550.03824984748,0.0
5388,10550.03824984748,0.0
5389,10550.03824984748,0.0
5390,10550.03824984748,0.0
5391,10550.03824984748,0.0
5392,10550.03824984748,0.0
5393,10550.03824984748,0.0
5394,10550.03824984748,0.0
5395,10550.03824984748,0.0
5396,10550.03824984748,0.0
5397,10550.03824984748,0.0
5398,10550.03824984748,0.0
5399,10550.03824984748,0.0
5400,10550.03824984748,0.0
5401,10550.03824984748,0.0
5402,10550.03824984748,0.0
5403,10550.03824984748,0.0
5404,10550.03824984748,0.0
5405,10550.03824984748,0.0
5406,10550.03824984748,0.0
5407,10550.03824984748,0.0
5408,10550.03824984748,0.0
5409,10550.03824984748,0.0
5410,10550.03824984748,0.0
5411,10550.03824984748,0.0
5412,10550.03824984748,0.0
5413,10550.03824984748,0.0
5414,10550.03824984748,0.0
5415,10550.03824984748,0.0
5416,10550.03824984748,0.0
5417,10550.03824984748,0.0
5418,10550.03824984748,0.0
5419,10550.03824984748,0.0
5420,10550.03824984748,0.0
5421,10550.03824984748,0.0
5422,10550.03824984748,0.0
5423,10550.03824984748,0.0
5424,10550.03824984748,0.0
5425,10550.03824984748,0.0
5426,10550.03824984748,0.0
5427,10550.03824984748,0.0
5428,10550.03824984748,0.0
5429,10550.03824984748,0.0
5430,10550.03824984748,0.0
5431,10550.03824984748,0.0
5432,10550.03824984748,0.0
5433,10550.03824984748,0.0
5434,10550.03824984748,0.0
5435,10550.03824984748,0.0
5436,10550.03824984748,0.0
5437,10550.03824984748,0.0
5438,10550.03824984748,0.0
5439,10550.03824984748,0.0
5440,10550.03824984748,0.0
5441,10550.03824984748,0.0
5442,10550.03824984748,0.0
5443,10550.03824984748,0.0
5444,10550.03824984748,0.0
5445,10550.03824984748,0.0
5446,10550.03824984748,0.0
5447,10550.03824984748,0.0
5448,10550.03824984748,0.0
5449,10550.03824984748,0.0
5450,10550.03824984748,0.0
5451,10550.03824984748,0.0
5452,10550.03824984748,0.0
5453,10550.03824984748,0.0
5454,10550.03824984748,0.0
5455,10550.03824984748,0.0
5456,10550.03824984748,0.0
5457,10550.03824984748,0.0
5458,10550.03824984748,0.0
5459,10550.03824984748,0.0
5460,10550.03824984748,0.0
5461,10550.03824984748,0.0
5462,10550.03824984748,0.0
5463,10550.03824984748,0.0
5464,10550.03824984748,0.0
5465,10550.03824984748,0.0
5466,10550.03824984748,0.0
5467,10550.03824984748,0.0
5468,10550.03824984748,0.0
5469,10550.03824984748,0.0
5470,10550.03824984748,0.0
5471,10550.03824984748,0.0
5472,10550.03824984748,0.0
5473,10550.03824984748,0.0
5474,10550.03824984748,0.0
5475,10550.03824984748,0.0
5476,10550.03824984748,0.0
5477,10550.03824984748,0.0
5478,10550.03824984748,0.0
5479,10550.03824984748,0.0
5480,10550.03824984748,0.0
5481,10550.03824984748,0.0
5482,10550.03824984748,0.0
5483,10550.03824984748,0.0
5484,10550.03824984748,0.0
5485,10550.03824984748,0.0
5486,10550.03824984748,0.0
5487,10550.03824984748,0.0
5488,10550.03824984748,0.0
5489,10550.03824984748,0.0
5490,10550.03824984748,0.0
5491,10550.03824984748,0.0
5492,10550.03824984748,0.0
5493,10550.03824984748,0.0
5494,10550.03824984748,0.0
5495,10550.03824984748,0.0
5496,10550.03824984748,0.0
5497,10550.03824984748,0.0
5498,10550.03824984748,0.0
5499,10550.03824984748,0.0
5500,10550.03824984748,0.0
5501,10550.03824984748,0.0
5502,10550.03824984748,0.0
5503,10550.03824984748,0.0
5504,10550.03824984748,0.0
5505,10550.03824984748,0.0
5506,10550.03824984748,0.0
5507,10550.03824984748,0.0
5508,10550.03824984748,0.0
5509,10550.03824984748,0.0
5510,10550.03824984748,0.0
5511,10550.03824984748,0.0
5512,10550.03824984748,0.0
5513,10550.03824984748,0.0
5514,10550.03824984748,0.0
5515,10550.03824984748,0.0
5516,10550.03824984748,0.0
5517,10550.03824984748,0.0
5518,10550.03824984748,0.0
5519,10550.03824984748,0.0
5520,10550.03824984748,0.0
5521,10550.03824984748,0.0
5522,10550.03824984748,0.0
5523,10550.03824984748,0.0
5524,10550.03824984748,0.0
5525,10550.03824984748,0.0
5526,10550.03824984748,0.0
5527,10550.03824984748,0.0
5528,10550.03824984748,0.0
5529,10550.03824984748,0.0
5530,10550.03824984748,0.0
5531,10550.03824984748,0.0
5532,10550.03824984748,0.0
5533,10550.03824984748,0.0
5534,10550.03824984748,0.0
5535,10550.03824984748,0.0
5536,10550.03824984748,0.0
5537,10550.03824984748,0.0
5538,10550.03824984748,0.0
5539,10550.03824984748,0.0
5540,10550.03824984748,0.0
5541,10550.03824984748,0.0
5542,10550.03824984748,0.0
5543,10550.03824984748,0.0
5544,10550.03824984748,0.0
5545,10550.03824984748,0.0
5546,10550.03824984748,0.0
5547,10550.03824984748,0.0
5548,10550.03824984748,0.0
5549,10550.03824984748,0.0
5550,10550.03824984748,0.0
5551,10550.03824984748,0.0
5552,10550.03824984748,0.0
5553,10550.03824984748,0.0
5554,10550.03824984748,0.0
5555,10550.03824984748,0.0
5556,10550.03824984748,0.0
5557,10550.03824984748,0.0
5558,10550.03824984748,0.0
5559,10550.03824984748,0.0
5560,10550.03824984748,0.0
5561,10550.03824984748,0.0
5562,10550.03824984748,0.0
5563,10550.03824984748,0.0
5564,10550.03824984748,0.0
5565,10550.03824984748,0.0
5566,10550.03824984748,0.0
5567,10550.03824984748,0.0
5568,10550.03824984748,0.0
5569,10550.03824984748,0.0
5570,10550.03824984748,0.0
5571,10550.03824984748,0.0
5572,10550.03824984748,0.0
5573,10550.03824984748,0.0
5574,10550.03824984748,0.0
5575,10550.03824984748,0.0
5576,10550.03824984748,0.0
5577,10550.03824984748,0.0
5578,10550.03824984748,0.0
5579,10550.03824984748,0.0
5580,10550.03824984748,0.0
5581,10550.03824984748,0.0
5582,10550.03824984748,0.0
5583,10550.03824984748,0.0
5584,10550.03824984748,0.0
5585,10550.03824984748,0.0
5586,10550.03824984748,0.0
5587,10550.03824984748,0.0
5588,10550.03824984748,0.0
5589,10550.03824984748,0.0
5590,10550.03824984748,0.0
5591,10550.03824984748,0.0
5592,10550.03824984748,0.0
5593,10550.03824984748,0.0
5594,10550.03824984748,0.0
5595,10550.03824984748,0.0
5596,10550.03824984748,0.0
5597,10550.03824984748,0.0
5598,10550.03824984748,0.0
5599,10550.03824984748,0.0
5600,10550.03824984748,0.0
5601,10550.03824984748,0.0
5602,10550.03824984748,0.0
5603,10550.03824984748,0.0
5604,10550.03824984748,0.0
5605,10550.03824984748,0.0
5606,10550.03824984748,0.0
5607,10550.03824984748,0.0
5608,10550.03824984748,0.0
5609,10550.03824984748,0.0
5610,10550.03824984748,0.0
5611,10550.03824984748,0.0
5612,10550.03824984748,0.0
5613,10550.03824984748,0.0
5614,10550.03824984748,0.0
5615,10550.03824984748,0.0
5616,10550.03824984748,0.0
5617,10550.03824984748,0.0
5618,10550.03824984748,0.0
5619,10550.03824984748,0.0
5620,10550.03824984748,0.0
5621,10550.03824984748,0.0
5622,10550.03824984748,0.0
5623,10550.03824984748,0.0
5624,10550.03824984748,0.0
5625,10550.03824984748,0.0
5626,10550.03824984748,0.0
5627,10550.03824984748,0.0
5628,10550.03824984748,0.0
5629,10550.03824984748,0.0
5630,10550.03824984748,0.0
5631,10550.03824984748,0.0
5632,10550.03824984748,0.0
5633,10550.03824984748,0.0
5634,10550.03824984748,0.0
5635,10550.03824984748,0.0
5636,10550.03824984748,0.0
5637,10550.03824984748,0.0
5638,10550.03824984748,0.0
5639,10550.03824984748,0.0
5640,10550.03824984748,0.0
5641,10550.03824984748,0.0
5642,10550.03824984748,0.0
5643,10550.03824984748,0.0
5644,10550.03824984748,0.0
5645,10550.03824984748,0.0
5646,10550.03824984748,0.0
5647,10550.03824984748,0.0
5648,10550.03824984748,0.0
5649,10550.03824984748,0.0
5650,10550.03824984748,0.0
5651,10550.03824984748,0.0
5652,10550.03824984748,0.0
5653,10550.03824984748,0.0
5654,10550.03824984748,0.0
5655,10550.03824984748,0.0
5656,10550.03824984748,0.0
5657,10550.03824984748,0.0
5658,10550.03824984748,0.0
5659,10550.03824984748,0.0
5660,10550.03824984748,0.0
5661,10550.03824984748,0.0
5662,10550.03824984748,0.0
5663,10550.03824984748,0.0
5664,10550.03824984748,0.0
5665,10550.03824984748,0.0
5666,10550.03824984748,0.0
5667,10550.03824984748,0.0
5668,10550.03824984748,0.0
5669,10550.03824984748,0.0
5670,10550.03824984748,0.0
5671,10550.03824984748,0.0
5672,10550.03824984748,0.0
5673,10550.03824984748,0.0
5674,10550.03824984748,0.0
5675,10550.03824984748,0.0
5676,10550.03824984748,0.0
5677,10550.03824984748,0.0
5678,10550.03824984748,0.0
5679,10550.03824984748,0.0
5680,10550.03824984748,0.0
5681,10550.03824984748,0.0
5682,10550.03824984748,0.0
5683,10550.03824984748,0.0
5684,10550.03824984748,0.0
5685,10550.03824984748,0.0
5686,10550.03824984748,0.0
5687,10550.03824984748,0.0
5688,10550.03824984748,0.0
5689,10550.03824984748,0.0
5690,10550.03824984748,0.0
5691,10550.03824984748,0.0
5692,10550.03824984748,0.0
5693,10550.03824984748,0.0
5694,10550.03824984748,0.0
5695,10550.03824984748,0.0
5696,10550.03824984748,0.0
5697,10550.03824984748,0.0
5698,10550.03824984748,0.0
5699,10550.03824984748,0.0
5700,10550.03824984748,0.0
5701,10550.03824984748,0.0
5702,10550.03824984748,0.0
5703,10550.03824984748,0.0
5704,10550.03824984748,0.0
5705,10550.03824984748,0.0
5706,10550.03824984748,0.0
5707,10550.03824984748,0.0
5708,10550.03824984748,0.0
5709,10550.03824984748,0.0
5710,10550.03824984748,0.0
5711,10550.03824984748,0.0
5712,10550.03824984748,0.0
5713,10550.03824984748,0.0
5714,10550.03824984748,0.0
5715,10550.03824984748,0.0
5716,10550.03824984748,0.0
5717,10550.03824984748,0.0
5718,10550.03824984748,0.0
5719,10550.03824984748,0.0
5720,10550.03824984748,0.0
5721,10550.03824984748,0.0
5722,10550.03824984748,0.0
5723,10550.03824984748,0.0
5724,10550.03824984748,0.0
5725,10550.03824984748,0.0
5726,10550.03824984748,0.0
5727,10550.03824984748,0.0
5728,10550.03824984748,0.0
5729,10550.03824984748,0.0
5730,10550.03824984748,0.0
5731,10550.03824984748,0.0
5732,10550.03824984748,0.0
5733,10550.03824984748,0.0
5734,10550.03824984748,0.0
5735,10550.03824984748,0.0
5736,10550.03824984748,0.0
5737,10550.03824984748,0.0
5738,10550.03824984748,0.0
5739,10550.03824984748,0.0
5740,10550.03824984748,0.0
5741,10550.03824984748,0.0
5742,10550.03824984748,0.0
5743,10550.03824984748,0.0
5744,10550.03824984748,0.0
5745,10550.03824984748,0.0
5746,10550.03824984748,0.0
5747,10550.03824984748,0.0
5748,10550.03824984748,0.0
5749,10550.03824984748,0.0
5750,10550.03824984748,0.0
5751,10550.03824984748,0.0
5752,10550.03824984748,0.0
5753,10550.03824984748,0.0
5754,10550.03824984748,0.0
5755,10550.03824984748,0.0
5756,10550.03824984748,0.0
5757,10550.03824984748,0.0
5758,10550.03824984748,0.0
5759,10550.03824984748,0.0
5760,10550.03824984748,0.0
5761,10550.03824984748,0.0
5762,10550.03824984748,0.0
5763,10550.03824984748,0.0
5764,10550.03824984748,0.0
5765,10550.03824984748,0.0
5766,10550.03824984748,0.0
5767,10550.03824984748,0.0
5768,10550.03824984748,0.0
5769,10550.03824984748,0.0
5770,10550.03824984748,0.0
5771,10550.03824984748,0.0
5772,10550.03824984748,0.0
5773,10550.03824984748,0.0
5774,10550.03824984748,0.0
5775,10550.03824984748,0.0
5776,10550.03824984748,0.0
5777,10550.03824984748,0.0
5778,10550.03824984748,0.0
5779,10550.03824984748,0.0
5780,10550.03824984748,0.0
5781,10550.03824984748,0.0
5782,10550.03824984748,0.0
5783,10550.03824984748,0.0
5784,10550.03824984748,0.0
5785,10550.03824984748,0.0
5786,10550.03824984748,0.0
5787,10550.03824984748,0.0
5788,10550.03824984748,0.0
5789,10550.03824984748,0.0
5790,10550.03824984748,0.0
5791,10550.03824984748,0.0
5792,10550.03824984748,0.0
5793,10550.03824984748,0.0
5794,10550.03824984748,0.0
5795,10550.03824984748,0.0
5796,10550.03824984748,0.0
5797,10550.03824984748,0.0
5798,10550.03824984748,0.0
5799,10550.03824984748,0.0
5800,10550.03824984748,0.0
5801,10550.03824984748,0.0
5802,10550.03824984748,0.0
5803,10550.03824984748,0.0
5804,10550.03824984748,0.0
5805,10550.03824984748,0.0
5806,10550.03824984748,0.0
5807,10550.03824984748,0.0
5808,10550.03824984748,0.0
5809,10550.03824984748,0.0
5810,10550.03824984748,0.0
5811,10550.03824984748,0.0
5812,10550.03824984748,0.0
5813,10550.03824984748,0.0
5814,10550.03824984748,0.0
5815,10550.03824984748,0.0
5816,10550.03824984748,0.0
5817,10550.03824984748,0.0
5818,10550.03824984748,0.0
5819,10550.03824984748,0.0
5820,10550.03824984748,0.0
5821,10550.03824984748,0.0
5822,10550.03824984748,0.0
5823,10550.03824984748,0.0
5824,10550.03824984748,0.0
5825,10550.03824984748,0.0
5826,10550.03824984748,0.0
5827,10550.03824984748,0.0
5828,10550.03824984748,0.0
5829,10550.03824984748,0.0
5830,10550.03824984748,0.0
5831,10550.03824984748,0.0
5832,10550.03824984748,0.0
5833,10550.03824984748,0.0
5834,10550.03824984748,0.0
5835,10550.03824984748,0.0
5836,10550.03824984748,0.0
5837,10550.03824984748,0.0
5838,10550.03824984748,0.0
5839,10550.03824984748,0.0
5840,10550.03824984748,0.0
5841,10550.03824984748,0.0
5842,10550.03824984748,0.0
5843,10550.03824984748,0.0
5844,10550.03824984748,0.0
5845,10550.03824984748,0.0
5846,10550.03824984748,0.0
5847,10550.03824984748,0.0
5848,10550.03824984748,0.0
5849,10550.03824984748,0.0
5850,10550.03824984748,0.0
5851,10550.03824984748,0.0
5852,10550.03824984748,0.0
5853,10550.03824984748,0.0
5854,10550.03824984748,0.0
5855,10550.03824984748,0.0
5856,10550.03824984748,0.0
5857,10550.03824984748,0.0
5858,10550.03824984748,0.0
5859,10550.03824984748,0.0
5860,10550.03824984748,0.0
5861,10550.03824984748,0.0
5862,10550.03824984748,0.0
5863,10550.03824984748,0.0
5864,10550.03824984748,0.0
5865,10550.03824984748,0.0
5866,10550.03824984748,0.0
5867,10550.03824984748,0.0
5868,10550.03824984748,0.0
5869,10550.03824984748,0.0
5870,10550.03824984748,0.0
5871,10550.03824984748,0.0
5872,10550.03824984748,0.0
5873,10550.03824984748,0.0
5874,10550.03824984748,0.0
5875,10550.03824984748,0.0
5876,10550.03824984748,0.0
5877,10550.03824984748,0.0
5878,10550.03824984748,0.0
5879,10550.03824984748,0.0
5880,10550.03824984748,0.0
5881,10550.03824984748,0.0
5882,10550.03824984748,0.0
5883,10550.03824984748,0.0
5884,10550.03824984748,0.0
5885,10550.03824984748,0.0
5886,10550.03824984748,0.0
5887,10550.03824984748,0.0
5888,10550.03824984748,0.0
5889,10550.03824984748,0.0
5890,10550.03824984748,0.0
5891,10550.03824984748,0.0
5892,10550.03824984748,0.0
5893,10550.03824984748,0.0
5894,10550.03824984748,0.0
5895,10550.03824984748,0.0
5896,10550.03824984748,0.0
5897,10550.03824984748,0.0
5898,10550.03824984748,0.0
5899,10550.03824984748,0.0
5900,10550.03824984748,0.0
5901,10550.03824984748,0.0
5902,10550.03824984748,0.0
5903,10550.03824984748,0.0
5904,10550.03824984748,0.0
5905,10550.03824984748,0.0
5906,10550.03824984748,0.0
5907,10550.03824984748,0.0
5908,10550.03824984748,0.0
5909,10550.03824984748,0.0
5910,10550.03824984748,0.0
5911,10550.03824984748,0.0
5912,10550.03824984748,0.0
5913,10550.03824984748,0.0
5914,10550.03824984748,0.0
5915,10550.03824984748,0.0
5916,10550.03824984748,0.0
5917,10550.03824984748,0.0
5918,10550.03824984748,0.0
5919,10550.03824984748,0.0
5920,10550.03824984748,0.0
5921,10550.03824984748,0.0
5922,10550.03824984748,0.0
5923,10550.03824984748,0.0
5924,10550.03824984748,0.0
5925,10550.03824984748,0.0
5926,10550.03824984748,0.0
5927,10550.03824984748,0.0
5928,10550.03824984748,0.0
5929,10550.03824984748,0.0
5930,10550.03824984748,0.0
5931,10550.03824984748,0.0
5932,10550.03824984748,0.0
5933,10550.03824984748,0.0
5934,10550.03824984748,0.0
5935,10550.03824984748,0.0
5936,10550.03824984748,0.0
5937,10550.03824984748,0.0
5938,10550.03824984748,0.0
5939,10550.03824984748,0.0
5940,10550.03824984748,0.0
5941,10550.03824984748,0.0
5942,10550.03824984748,0.0
5943,10550.03824984748,0.0
5944,10550.03824984748,0.0
5945,10550.03824984748,0.0
5946,10550.03824984748,0.0
5947,10550.03824984748,0.0
5948,10550.03824984748,0.0
5949,10550.03824984748,0.0
5950,10550.03824984748,0.0
5951,10550.03824984748,0.0
5952,10550.03824984748,0.0
5953,10550.03824984748,0.0
5954,10550.03824984748,0.0
5955,10550.03824984748,0.0
5956,10550.03824984748,0.0
5957,10550.03824984748,0.0
5958,10550.03824984748,0.0
5959,10550.03824984748,0.0
5960,10550.03824984748,0.0
5961,10550.03824984748,0.0
5962,10550.03824984748,0.0
5963,10610.11958671626,0.005694892799999999
5964,10610.11958671626,0.0
5965,10610.11958671626,0.0
5966,10610.11958671626,0.0
5967,10610.11958671626,0.0
5968,10610.11958671626,0.0
5969,10610.11958671626,0.0
5970,10610.11958671626,0.0
5971,10610.11958671626,0.0
5972,10610.11958671626,0.0
5973,10610.11958671626,0.0
5974,10610.11958671626,0.0
5975,10610.11958671626,0.0
5976,10610.11958671626,0.0
5977,10610.11958671626,0.0
5978,10610.11958671626,0.0
5979,10610.11958671626,0.0
5980,10610.11958671626,0.0
5981,10610.11958671626,0.0
5982,10610.11958671626,0.0
5983,10610.11958671626,0.0
5984,10610.11958671626,0.0
5985,10610.11958671626,0.0
5986,10610.11958671626,0.0
5987,10610.11958671626,0.0
5988,10610.11958671626,0.0
5989,10610.11958671626,0.0
5990,10610.11958671626,0.0
5991,10610.11958671626,0.0
5992,10610.11958671626,0.0
5993,10610.11958671626,0.0
5994,10610.11958671626,0.0
