timestamp,candidate_long,candidate_short,prob_long,prob_short,setup_score_long,setup_score_short,ev_long_net,ev_short_net,ev_long_regime,ev_short_regime,regime_label,selected_long_regime,selected_short_regime
2025-04-19 09:00:00,0,0,0.68905896,0.16043615,1.2418427248881734,0.23299019421647651,0.0002908132413365935,-0.004264315191240686,0.0003489759034709682,-0.0031982363934305144,trend_up,0,0
2025-04-19 10:00:00,0,0,0.9467588,0.17548664,1.381778726706618,0.25611983017248086,0.002389401003548948,-0.004084527251047439,0.002867281318194256,-0.0030633954382855793,trend_up,0,0
2025-04-19 11:00:00,0,0,0.9528114,0.15574631,1.3951931187240418,0.22805791025405767,0.0022627696639911116,-0.0041718259450649825,0.0027153237046865994,-0.003128869458798737,trend_up,0,0
2025-04-19 12:00:00,0,0,0.83426386,0.051729374,1.8224645876280532,0.07679319658939136,0.0011027499616263117,-0.0048487370717415455,0.0013233000065347898,-0.003636552803806159,trend_up,0,0
2025-04-19 13:00:00,1,0,0.6941378,0.19152059,1.5687587464123376,0.285367686011409,0.00014376744407165656,-0.003861218845255081,0.0001725209397413538,-0.0028959141339413106,trend_up,0,0
2025-04-19 14:00:00,0,0,0.95724326,0.13335326,1.3854181419732168,0.23500845094881823,0.0020225748335005326,-0.004220546364829709,0.002427089896644523,-0.003165409773622282,trend_up,0,0
2025-04-19 15:00:00,0,0,0.8043545,0.81064725,1.0983709570334157,1.3623177996479394,0.0016167969102074326,0.0016761957520837114,0.0019401563693438035,0.0012571468140627835,trend_up,0,0
2025-04-19 16:00:00,0,0,0.9905962,0.16017738,1.2211017599079228,0.1974496624619279,0.004420765086706079,-0.0048884855949479535,0.005304918314845801,-0.003666364196210965,trend_up,0,0
2025-04-19 17:00:00,0,0,0.8919428,0.41206327,1.0922704054424257,0.5046114126725452,0.0035347353422160183,-0.002059374713471646,0.004241682579208537,-0.0015445310351037346,trend_up,0,0
2025-04-19 18:00:00,0,0,0.9682767,0.5576105,1.1961921090891323,0.6888622934403957,0.0040743024899947515,-0.00045983352448709545,0.004889163182271584,-0.0003448751433653216,trend_up,0,0
2025-04-19 19:00:00,0,0,0.97136384,0.67714155,1.1888990917289626,0.8287862232757172,0.003688293057639013,0.0006561321648828502,0.004425951845038334,0.0004920991236621377,trend_up,0,0
2025-04-19 20:00:00,0,0,0.9591372,0.39273584,1.170942017442091,0.4794630996316712,0.0034446547924615765,-0.0022733338467308887,0.004133585915207832,-0.0017050003850481664,trend_up,0,0
2025-04-19 21:00:00,0,0,0.83881897,0.35065374,1.0081825275411453,0.4214532401077129,0.002012830534188349,-0.002673742945188078,0.0024153967370052582,-0.0020053072088910585,trend_up,0,0
2025-04-19 22:00:00,0,0,0.96157664,0.54993576,1.1554753616455116,0.6608284687406702,0.0028399529949595763,-0.0008543792627447226,0.003407943729371003,-0.000640784447058542,trend_up,0,0
2025-04-19 23:00:00,0,0,0.9792712,0.73815024,1.1963129927494491,0.9017509607377103,0.0028403377474422965,0.0007423031766987196,0.0034084054323686138,0.0005567273825240397,trend_up,0,0
2025-04-20 00:00:00,0,0,0.9745675,0.05254802,1.188495268499972,0.06408286358286182,0.0026035367270450145,-0.005104790756511839,0.003124244196600323,-0.0038285930673838792,trend_up,0,0
2025-04-20 01:00:00,0,0,0.92349416,0.6477572,1.1300161930211545,0.7926158342215803,0.0020306137321677055,-0.0001977524558666871,0.0024367365754284546,-0.00014831434190001533,trend_up,0,0
2025-04-20 02:00:00,0,0,0.9290431,0.8668851,1.141529902019102,1.0651554028232915,0.0018020675006640858,0.001331859195885788,0.0021624810867261774,0.000998894396914341,trend_up,0,0
